@RELATION word_relatedness

@ATTRIBUTE measure_1 NUMERIC
@ATTRIBUTE measure_2 NUMERIC
@ATTRIBUTE measure_3 NUMERIC
@ATTRIBUTE measure_4 NUMERIC
@ATTRIBUTE measure_5 NUMERIC
@ATTRIBUTE measure_6 NUMERIC
@ATTRIBUTE measure_7 NUMERIC
@ATTRIBUTE measure_8 NUMERIC
@ATTRIBUTE measure_9 NUMERIC
@ATTRIBUTE measure_10 NUMERIC
@ATTRIBUTE measure_11 NUMERIC
@ATTRIBUTE measure_12 NUMERIC
@ATTRIBUTE measure_13 NUMERIC
@ATTRIBUTE measure_14 NUMERIC
@ATTRIBUTE measure_15 NUMERIC
@ATTRIBUTE measure_16 NUMERIC
@ATTRIBUTE measure_17 NUMERIC
@ATTRIBUTE measure_18 NUMERIC
@ATTRIBUTE measure_19 NUMERIC
@ATTRIBUTE measure_20 NUMERIC
@ATTRIBUTE measure_21 NUMERIC
@ATTRIBUTE measure_22 NUMERIC
@ATTRIBUTE measure_23 NUMERIC
@ATTRIBUTE measure_24 NUMERIC
@ATTRIBUTE class {TRUE,FALSE}

@DATA
5736607.0,3527701.2763420036,0.8465277811358912,0.13417939124279502,0.23661052612808603,2629368.9520300506,3861.0,2989.748986119069,0.27073306172567563,0.05205008593174564,0.09894982497082846,2420.3021239844256,5736607.0,3527701.2763420036,0.8465277811358912,0.13417939124279502,0.23661052612808603,2629368.9520300506,5736607.0,3527701.2763420036,0.8465277811358912,0.13417939124279502,0.23661052612808603,2629368.9520300506,FALSE
7937014.0,5270225.805318212,0.04943199716080371,0.012763894263306362,0.025206061028846087,5306520.529675528,1288.0,1213.4100708334342,0.06898873694766453,0.02127659574468085,0.041666666666666664,862.0728643928179,7937014.0,5270225.805318212,0.04943199716080371,0.012763894263306362,0.025206061028846087,5306520.529675528,7937014.0,5270225.805318212,0.04943199716080371,0.012763894263306362,0.025206061028846087,5306520.529675528,FALSE
7.1598136E7,5.166353504793136E7,0.11971522970656996,0.001839785426771443,0.003672813664487715,4.926196716788653E7,94316.0,58206.71284310771,0.6040356094958764,6.14576048487931E-4,0.0012283971535072857,65106.926728657905,7.1598136E7,5.166353504793136E7,0.11971522970656996,0.001839785426771443,0.003672813664487715,4.926196716788653E7,7.1598136E7,5.166353504793136E7,0.11971522970656996,0.001839785426771443,0.003672813664487715,4.926196716788653E7,FALSE
1098302.0,425632.1848497832,0.2690869262019256,0.16780046038743465,0.287378650855754,557965.3236936516,3694.0,3428.347998672247,0.13519537963505956,0.016245006657789614,0.0319706498951782,2464.292452198496,1098302.0,425632.1848497832,0.2690869262019256,0.16780046038743465,0.287378650855754,557965.3236936516,1098302.0,425632.1848497832,0.2690869262019256,0.16780046038743465,0.287378650855754,557965.3236936516,FALSE
1.02888191E8,9.628696023814918E7,0.009163631072956716,0.0029861424362392663,0.005954503875768349,7.076031802388886E7,68950.0,49544.38067026371,0.10680156848091335,8.983944821190518E-4,0.0017951761878565017,47585.45275553354,1.02888191E8,9.628696023814918E7,0.009163631072956716,0.0029861424362392663,0.005954503875768349,7.076031802388886E7,1.02888191E8,9.628696023814918E7,0.009163631072956716,0.0029861424362392663,0.005954503875768349,7.076031802388886E7,FALSE
8.7911043E7,7.293070097788887E7,0.04567734168049654,0.005363449754626041,0.010669673252862078,6.042431362444587E7,5624.0,4169.521795122314,0.11754586988809783,0.010903974674639466,0.021572720946416143,3804.2224466271027,8.7911043E7,7.293070097788887E7,0.04567734168049654,0.005363449754626041,0.010669673252862078,6.042431362444587E7,8.7911043E7,7.293070097788887E7,0.04567734168049654,0.005363449754626041,0.010669673252862078,6.042431362444587E7,FALSE
2.478141E7,1.972835169484227E7,0.27577381158039604,1.4290929431697103E-4,2.8577774833759564E-4,1.7163163335879054E7,6651.0,6560.145653870804,0.0,0.0,0.0,4610.121897904196,2.478141E7,1.972835169484227E7,0.27577381158039604,1.4290929431697103E-4,2.8577774833759564E-4,1.7163163335879054E7,2.478141E7,1.972835169484227E7,0.27577381158039604,1.4290929431697103E-4,2.8577774833759564E-4,1.7163163335879054E7,FALSE
4.6153604E7,3.2614599163756713E7,0.010349396673642422,0.0037852986726038583,0.007542048439261865,3.157926221598231E7,2448.0,1441.256396343135,0.9273878948008669,0.062428188433550365,0.11751982696467195,1374.159426599657,4.6153604E7,3.2614599163756713E7,0.010349396673642422,0.0037852986726038583,0.007542048439261865,3.157926221598231E7,4.6153604E7,3.2614599163756713E7,0.010349396673642422,0.0037852986726038583,0.007542048439261865,3.157926221598231E7,FALSE
8325262.0,5197795.972619548,0.18116435395368075,0.033341077972492944,0.0645306350114545,5026009.636144481,1787.0,1254.8286735646425,0.036252904071708385,0.017592083562396922,0.03457590491626148,1135.3329921480627,8325262.0,5197795.972619548,0.18116435395368075,0.033341077972492944,0.0645306350114545,5026009.636144481,8325262.0,5197795.972619548,0.18116435395368075,0.033341077972492944,0.0645306350114545,5026009.636144481,FALSE
8811551.0,7663540.126790164,0.0596947118615602,0.036859700952215226,0.07109872419260693,5686443.770107519,14623.0,13875.332248274273,0.006998132143868312,0.007398859625305457,0.014689037126878243,10011.407183644078,8811551.0,7663540.126790164,0.0596947118615602,0.036859700952215226,0.07109872419260693,5686443.770107519,8811551.0,7663540.126790164,0.0596947118615602,0.036859700952215226,0.07109872419260693,5686443.770107519,FALSE
1.01545173E8,9.625252106819344E7,0.06008899903120614,0.013199959826437383,0.02605598174065967,6.900854423860423E7,68435.0,49541.99958620968,0.020804138477292476,0.008303385114769302,0.016470013365717653,46980.794962693646,1.01545173E8,9.625252106819344E7,0.06008899903120614,0.013199959826437383,0.02605598174065967,6.900854423860423E7,1.01545173E8,9.625252106819344E7,0.06008899903120614,0.013199959826437383,0.02605598174065967,6.900854423860423E7,FALSE
2.1978703E7,1.3355743853316482E7,0.23107630308367333,0.014666244893827386,0.028908510493245058,1.434929793026842E7,3739.0,2351.3738537289214,0.011374155793845833,0.013716697441308361,0.027062190996617226,2487.358417324537,2.1978703E7,1.3355743853316482E7,0.23107630308367333,0.014666244893827386,0.028908510493245058,1.434929793026842E7,2.1978703E7,1.3355743853316482E7,0.23107630308367333,0.014666244893827386,0.028908510493245058,1.434929793026842E7,FALSE
3336067.0,2072856.4828195414,0.009965884910150128,0.007957885446415933,0.015790114966740806,2238186.086021234,219.0,137.22609081366414,0.1544955109997083,0.030973451327433628,0.060085836909871244,133.66005276395484,3336067.0,2072856.4828195414,0.009965884910150128,0.007957885446415933,0.015790114966740806,2238186.086021234,3336067.0,2072856.4828195414,0.009965884910150128,0.007957885446415933,0.015790114966740806,2238186.086021234,TRUE
4.6708922E7,3.884358086864253E7,0.0019986216938825104,6.7878817857236E-4,0.001356655475445592,3.2283479112739153E7,30173.0,29205.67501359967,2.0109828582198617E-4,1.9881374465688061E-4,3.9754845121749214E-4,20897.87879604544,4.6708922E7,3.884358086864253E7,0.0019986216938825104,6.7878817857236E-4,0.001356655475445592,3.2283479112739153E7,4.6708922E7,3.884358086864253E7,0.0019986216938825104,6.7878817857236E-4,0.001356655475445592,3.2283479112739153E7,TRUE
974699.0,540448.0641199485,0.052641034116528686,0.02176075216207455,0.04259461349641427,608943.3847849502,196.0,135.09256086106296,0.16537743986561948,0.034482758620689655,0.06666666666666667,117.59956981566646,974699.0,540448.0641199485,0.052641034116528686,0.02176075216207455,0.04259461349641427,608943.3847849502,974699.0,540448.0641199485,0.052641034116528686,0.02176075216207455,0.04259461349641427,608943.3847849502,TRUE
4702775.0,3458443.841312303,0.013466910689485445,0.009984832233556236,0.019772241948376647,3192390.7987483214,286.0,156.86937240902063,0.153053807871863,0.003484320557491289,0.006944444444444444,195.08546368608427,4702775.0,3458443.841312303,0.013466910689485445,0.009984832233556236,0.019772241948376647,3192390.7987483214,4702775.0,3458443.841312303,0.013466910689485445,0.009984832233556236,0.019772241948376647,3192390.7987483214,FALSE
8.2368861E7,5.516951259361505E7,0.10464087544603205,0.0010536198220674467,0.0021050217514916388,5.683047674376461E7,23614.0,12645.411895229036,0.45638003034540914,0.007356341166085165,0.014605241195126023,15829.166215783023,8.2368861E7,5.516951259361505E7,0.10464087544603205,0.0010536198220674467,0.0021050217514916388,5.683047674376461E7,8.2368861E7,5.516951259361505E7,0.10464087544603205,0.0010536198220674467,0.0021050217514916388,5.683047674376461E7,TRUE
2.1414102E7,1.892900968802737E7,0.012366514713897617,0.0029278785140408915,0.005838662134666947,1.475747967058767E7,867.0,577.0138646514484,0.00614941696900399,0.034521158129175944,0.06673842841765339,590.8097153443343,2.1414102E7,1.892900968802737E7,0.012366514713897617,0.0029278785140408915,0.005838662134666947,1.475747967058767E7,2.1414102E7,1.892900968802737E7,0.012366514713897617,0.0029278785140408915,0.005838662134666947,1.475747967058767E7,FALSE
5615041.0,3391840.8597080437,0.022646805302595895,5.087311110434702E-4,0.0010169448705930535,3883558.4305989603,1867.0,1781.7269712276345,0.0,0.0,0.0,1294.1057861054178,5615041.0,3391840.8597080437,0.022646805302595895,5.087311110434702E-4,0.0010169448705930535,3883558.4305989603,5615041.0,3391840.8597080437,0.022646805302595895,5.087311110434702E-4,0.0010169448705930535,3883558.4305989603,TRUE
630104.0,532613.6216808578,0.04066547035450395,0.04784758404758163,0.09132546522225683,409652.06186958606,3773.0,3742.0498393260345,0.4409823151370381,0.006059009483667018,0.012045037968054464,2541.0009137048028,630104.0,532613.6216808578,0.04066547035450395,0.04784758404758163,0.09132546522225683,409652.06186958606,630104.0,532613.6216808578,0.04066547035450395,0.04784758404758163,0.09132546522225683,409652.06186958606,FALSE
2.4585819E7,2.1427507027235974E7,0.035490930041959835,0.00559030941309982,0.011118463176842931,1.6733074650475185E7,11174.0,8292.309810903113,0.004574802145674023,0.0031224908555624944,0.0062255425115617215,7590.077680733908,2.4585819E7,2.1427507027235974E7,0.035490930041959835,0.00559030941309982,0.011118463176842931,1.6733074650475185E7,2.4585819E7,2.1427507027235974E7,0.035490930041959835,0.00559030941309982,0.011118463176842931,1.6733074650475185E7,FALSE
5.8467523E7,3.5581675690353416E7,0.15314075265449445,0.0010114184089393156,0.002020792950687651,4.02264358516368E7,14627.0,7284.387482829287,0.026716360203236755,0.0023190778255234978,0.0046274242939775435,9966.558248155181,5.8467523E7,3.5581675690353416E7,0.15314075265449445,0.0010114184089393156,0.002020792950687651,4.02264358516368E7,5.8467523E7,3.5581675690353416E7,0.15314075265449445,0.0010114184089393156,0.002020792950687651,4.02264358516368E7,FALSE
7597490.0,5266357.824246279,0.12121258412740478,0.009220424000749069,0.018272369011712003,5155098.942198708,1841.0,1348.9962935456865,0.008838526291633892,0.018133333333333335,0.035620743844945,1227.0982807439275,7597490.0,5266357.824246279,0.12121258412740478,0.009220424000749069,0.018272369011712003,5155098.942198708,7597490.0,5266357.824246279,0.12121258412740478,0.009220424000749069,0.018272369011712003,5155098.942198708,FALSE
5.53364363E8,5.518733230164454E8,0.2130381629734328,2.0427933368997179E-4,4.084752243332879E-4,3.832391226351733E8,424863.0,419054.1543344965,0.021878533526956276,8.237271062702107E-5,1.6473185184487908E-4,294284.3558152975,5.53364363E8,5.518733230164454E8,0.2130381629734328,2.0427933368997179E-4,4.084752243332879E-4,3.832391226351733E8,5.53364363E8,5.518733230164454E8,0.2130381629734328,2.0427933368997179E-4,4.084752243332879E-4,3.832391226351733E8,FALSE
9.7835468E7,6.530865039756554E7,0.0011091676251746543,6.784343117060215E-4,0.0013559487012881758,6.755645324841972E7,18615.0,13149.359870351103,0.0017814529283535932,0.0019301914106482226,0.0038529458982180125,12797.792008461263,9.7835468E7,6.530865039756554E7,0.0011091676251746543,6.784343117060215E-4,0.0013559487012881758,6.755645324841972E7,9.7835468E7,6.530865039756554E7,0.0011091676251746543,6.784343117060215E-4,0.0013559487012881758,6.755645324841972E7,FALSE
1.75610986E8,1.1972138656573114E8,0.00168232034896979,0.0013130660490329842,0.0026226883350560113,1.2059585575197245E8,69238.0,48740.22226046984,0.0027134413928342357,0.0018308945433576011,0.0036550969895815344,47400.76005319212,1.75610986E8,1.1972138656573114E8,0.00168232034896979,0.0013130660490329842,0.0026226883350560113,1.2059585575197245E8,1.75610986E8,1.1972138656573114E8,0.00168232034896979,0.0013130660490329842,0.0026226883350560113,1.2059585575197245E8,FALSE
260032.0,110300.18910228577,0.1547759176326722,0.0935861684327942,0.1711546307629539,144331.2712973032,721.0,614.1099250134295,0.41835417222782095,0.037383177570093455,0.07207207207207207,421.6428461793715,260032.0,110300.18910228577,0.1547759176326722,0.0935861684327942,0.1711546307629539,144331.2712973032,260032.0,110300.18910228577,0.1547759176326722,0.0935861684327942,0.1711546307629539,144331.2712973032,FALSE
3.3858742E7,2.1861800514784046E7,0.017119070197564812,3.796395688529751E-4,7.58990994691962E-4,2.3412856281942636E7,61966.0,55049.78152545203,0.025793816958476802,5.806264314054385E-4,0.0011605789999677616,42833.79502009842,3.3858742E7,2.1861800514784046E7,0.017119070197564812,3.796395688529751E-4,7.58990994691962E-4,2.3412856281942636E7,3.3858742E7,2.1861800514784046E7,0.017119070197564812,3.796395688529751E-4,7.58990994691962E-4,2.3412856281942636E7,FALSE
6.1272094E7,5.909009546933907E7,7.593698444538678E-4,9.448876312562241E-4,0.0018879913228635554,4.233513899447871E7,254.0,202.3314113033367,0.007897879585506435,0.04150943396226415,0.07971014492753623,172.9265866694043,6.1272094E7,5.909009546933907E7,7.593698444538678E-4,9.448876312562241E-4,0.0018879913228635554,4.233513899447871E7,6.1272094E7,5.909009546933907E7,7.593698444538678E-4,9.448876312562241E-4,0.0018879913228635554,4.233513899447871E7,FALSE
1.3536344E7,1.2160213552705644E7,0.003794573477327657,0.0038136863954772405,0.007598394895713236,9278576.25779132,10951.0,10778.643003643827,0.0012061518254201991,0.0011856986501276906,0.002368588867632322,7565.698469950092,1.3536344E7,1.2160213552705644E7,0.003794573477327657,0.0038136863954772405,0.007598394895713236,9278576.25779132,1.3536344E7,1.2160213552705644E7,0.003794573477327657,0.0038136863954772405,0.007598394895713236,9278576.25779132,FALSE
373607.0,308890.8826997003,0.10311721095971936,0.029519106634006198,0.05734542747927889,233033.43104593997,1423.0,1322.5811884341922,0.7602545251016567,0.0165860400829302,0.03263086335825969,903.5010352920266,373607.0,308890.8826997003,0.10311721095971936,0.029519106634006198,0.05734542747927889,233033.43104593997,373607.0,308890.8826997003,0.10311721095971936,0.029519106634006198,0.05734542747927889,233033.43104593997,FALSE
5.8787508E7,3.635473217664556E7,0.53979190579554,0.017275405857470744,0.033964068644536126,3.806295654689911E7,223422.0,215194.31908858562,0.014561610129604493,6.713301736059829E-5,1.3425702164223188E-4,154819.0661515648,5.8787508E7,3.635473217664556E7,0.53979190579554,0.017275405857470744,0.033964068644536126,3.806295654689911E7,5.8787508E7,3.635473217664556E7,0.53979190579554,0.017275405857470744,0.033964068644536126,3.806295654689911E7,FALSE
1.2934282E7,1.1799430522511415E7,0.004720350804814887,0.002222309649936859,0.004434763881305102,8916189.722456729,14506.0,10138.972827658628,0.4507603215041776,6.888950124001103E-4,0.0013768415255404102,10017.18775843027,1.2934282E7,1.1799430522511415E7,0.004720350804814887,0.002222309649936859,0.004434763881305102,8916189.722456729,1.2934282E7,1.1799430522511415E7,0.004720350804814887,0.002222309649936859,0.004434763881305102,8916189.722456729,FALSE
2982891.0,2019013.5831407872,0.07308918838153128,0.010232505975155695,0.020257724661667816,1972331.99265728,88.0,48.0,0.016522639355469253,0.022222222222222223,0.043478260869565216,59.002184819996074,2982891.0,2019013.5831407872,0.07308918838153128,0.010232505975155695,0.020257724661667816,1972331.99265728,2982891.0,2019013.5831407872,0.07308918838153128,0.010232505975155695,0.020257724661667816,1972331.99265728,FALSE
5.806091E7,2.807164936005282E7,0.004239663294925254,0.0025169130949008163,0.005021188295229407,3.962193314613289E7,61303.0,55017.84400537702,0.04261532085648514,0.016445257348222306,0.03235837292630183,41988.825936123,5.806091E7,2.807164936005282E7,0.004239663294925254,0.0025169130949008163,0.005021188295229407,3.962193314613289E7,5.806091E7,2.807164936005282E7,0.004239663294925254,0.0025169130949008163,0.005021188295229407,3.962193314613289E7,FALSE
1.3962219E7,1.2189806627876876E7,0.06994192231156848,0.06281950778860487,0.1182129370570411,9029625.297483947,10903.0,10776.209769673194,0.02445242210448352,0.005200729927007299,0.01034764454933285,7504.083000266257,1.3962219E7,1.2189806627876876E7,0.06994192231156848,0.06281950778860487,0.1182129370570411,9029625.297483947,1.3962219E7,1.2189806627876876E7,0.06994192231156848,0.06281950778860487,0.1182129370570411,9029625.297483947,FALSE
1.780692307E9,1.2789057869738972E9,0.0015097134792009844,2.908617657049568E-4,5.815543794762456E-4,1.232653241987422E9,211249.0,127180.15868444259,0.0017150005153407954,0.001115918386646807,0.002229349001752306,145541.59877844265,1.780692307E9,1.2789057869738972E9,0.0015097134792009844,2.908617657049568E-4,5.815543794762456E-4,1.232653241987422E9,1.780692307E9,1.2789057869738972E9,0.0015097134792009844,2.908617657049568E-4,5.815543794762456E-4,1.232653241987422E9,FALSE
1.1078637E7,5179407.929437399,0.889818458132224,0.10923110915496638,0.19694923493117814,5605562.861575563,17034.0,10444.81881125757,0.18989469348288304,0.0325438745953314,0.06303630363036304,11046.138940700155,1.1078637E7,5179407.929437399,0.889818458132224,0.10923110915496638,0.19694923493117814,5605562.861575563,1.1078637E7,5179407.929437399,0.889818458132224,0.10923110915496638,0.19694923493117814,5605562.861575563,FALSE
1500012.0,1052306.458104292,0.26131351030310584,0.03643468267799639,0.07030772568099414,882658.9417527602,2055.0,1252.810839672135,0.03892202726708141,0.018155757286192068,0.03566400750821211,1321.3233891761474,1500012.0,1052306.458104292,0.26131351030310584,0.03643468267799639,0.07030772568099414,882658.9417527602,1500012.0,1052306.458104292,0.26131351030310584,0.03643468267799639,0.07030772568099414,882658.9417527602,FALSE
3.2150118E7,2.2005144733172696E7,0.6059290507896185,0.2759533458028048,0.43254457023925175,1.9442186817427896E7,10709.0,6795.512710605433,0.9341659862614928,0.5026241233570201,0.6689951472815504,4971.82704041451,3.2150118E7,2.2005144733172696E7,0.6059290507896185,0.2759533458028048,0.43254457023925175,1.9442186817427896E7,3.2150118E7,2.2005144733172696E7,0.6059290507896185,0.2759533458028048,0.43254457023925175,1.9442186817427896E7,FALSE
7.207928E7,6.044633016231945E7,1.561453695493538E-4,8.274168709009412E-4,0.001653465636438838,4.9888350465177484E7,11765.0,11490.798884324797,0.010298329549635145,0.0011885559045759402,0.002374289832951751,8126.906753566646,7.207928E7,6.044633016231945E7,1.561453695493538E-4,8.274168709009412E-4,0.001653465636438838,4.9888350465177484E7,7.207928E7,6.044633016231945E7,1.561453695493538E-4,8.274168709009412E-4,0.001653465636438838,4.9888350465177484E7,FALSE
1.6765971E7,1.056131788462155E7,0.03516324845622243,0.005070021448652836,0.010088891998480237,1.1317952371647967E7,3517.0,2512.7027281395626,0.12923947321552265,0.009016624401239785,0.017872102764590895,2339.6372029150125,1.6765971E7,1.056131788462155E7,0.03516324845622243,0.005070021448652836,0.010088891998480237,1.1317952371647967E7,1.6765971E7,1.056131788462155E7,0.03516324845622243,0.005070021448652836,0.010088891998480237,1.1317952371647967E7,FALSE
1523828.0,654803.7715392299,0.2458814846277471,0.12520559127908346,0.22254704784528367,784027.1573535813,523.0,324.4210227466771,0.9844273022367275,0.09982788296041308,0.18153364632237873,251.09669824177,1523828.0,654803.7715392299,0.2458814846277471,0.12520559127908346,0.22254704784528367,784027.1573535813,1523828.0,654803.7715392299,0.2458814846277471,0.12520559127908346,0.22254704784528367,784027.1573535813,FALSE
601253.0,334883.60693082603,0.06388362434586656,1.7626742095819636E-4,3.524727124604092E-4,416195.40774536936,66.0,35.63705936241092,0.0,0.0,0.0,45.7477139169564,601253.0,334883.60693082603,0.06388362434586656,1.7626742095819636E-4,3.524727124604092E-4,416195.40774536936,601253.0,334883.60693082603,0.06388362434586656,1.7626742095819636E-4,3.524727124604092E-4,416195.40774536936,FALSE
600739.0,332758.3867778542,0.2515726018035652,0.22187191965089484,0.3631672290403181,311819.81195656623,839.0,749.2376125102103,0.20371051773491436,0.06674082313681869,0.1251303441084463,527.253860719985,600739.0,332758.3867778542,0.2515726018035652,0.22187191965089484,0.3631672290403181,311819.81195656623,600739.0,332758.3867778542,0.2515726018035652,0.22187191965089484,0.3631672290403181,311819.81195656623,FALSE
575498.0,327142.33132078766,0.21771508599154377,0.1628304140185298,0.28005874640966366,346111.87908599246,641.0,596.4268605621313,0.025318716039333562,0.04185351270553064,0.08034433285509325,426.5892889622363,575498.0,327142.33132078766,0.21771508599154377,0.1628304140185298,0.28005874640966366,346111.87908599246,575498.0,327142.33132078766,0.21771508599154377,0.1628304140185298,0.28005874640966366,346111.87908599246,FALSE
1.805609685E9,1.6906874425641706E9,0.005147981563742813,3.0993326325600394E-4,6.19674468781742E-4,1.2501371857461658E9,92376.0,51634.89879916489,0.016481386503232404,6.490977541217707E-4,0.0012973533990659055,63931.697637173245,1.805609685E9,1.6906874425641706E9,0.005147981563742813,3.0993326325600394E-4,6.19674468781742E-4,1.2501371857461658E9,1.805609685E9,1.6906874425641706E9,0.005147981563742813,3.0993326325600394E-4,6.19674468781742E-4,1.2501371857461658E9,FALSE
8.86622565E8,7.094362519423882E8,0.15545480062577974,2.4815112745661905E-4,4.961791275033277E-4,6.137628631721354E8,245128.0,241941.84702527177,0.47803328057184435,2.528651250050981E-4,5.056024007959161E-4,169667.34314146847,8.86622565E8,7.094362519423882E8,0.15545480062577974,2.4815112745661905E-4,4.961791275033277E-4,6.137628631721354E8,8.86622565E8,7.094362519423882E8,0.15545480062577974,2.4815112745661905E-4,4.961791275033277E-4,6.137628631721354E8,FALSE
744248.0,336695.69880234584,0.2557471017693157,0.1568601239365137,0.2711825236101264,358684.97391422204,8061.0,7737.0214553147,0.08807120081049145,0.0033382789317507417,0.006654343807763401,5535.661493088879,744248.0,336695.69880234584,0.2557471017693157,0.1568601239365137,0.2711825236101264,358684.97391422204,744248.0,336695.69880234584,0.2557471017693157,0.1568601239365137,0.2711825236101264,358684.97391422204,FALSE
1690484.0,981980.9445248925,0.024727433494727884,0.07105085721853344,0.13267503917236764,1110647.0174060767,6237.0,6142.200827065165,0.007601785382182675,0.008268405151852442,0.016401198549124744,4305.045993289295,1690484.0,981980.9445248925,0.024727433494727884,0.07105085721853344,0.13267503917236764,1110647.0174060767,1690484.0,981980.9445248925,0.024727433494727884,0.07105085721853344,0.13267503917236764,1110647.0174060767,FALSE
9036429.0,6387078.036798439,0.11093961873220691,0.06042072977803961,0.11395614604909976,5758883.202833969,925.0,739.0920105101935,0.24795706431159864,0.14192949907235622,0.24857839155158407,585.5123237330928,9036429.0,6387078.036798439,0.11093961873220691,0.06042072977803961,0.11395614604909976,5758883.202833969,9036429.0,6387078.036798439,0.11093961873220691,0.06042072977803961,0.11395614604909976,5758883.202833969,FALSE
941257.0,391755.6147076899,0.7989499191366273,0.4871596072747878,0.6551544365402786,265355.4990980494,293.0,192.95854477063202,0.9123065139500053,0.5220228384991843,0.6859592711682744,56.30537211124309,941257.0,391755.6147076899,0.7989499191366273,0.4871596072747878,0.6551544365402786,265355.4990980494,941257.0,391755.6147076899,0.7989499191366273,0.4871596072747878,0.6551544365402786,265355.4990980494,FALSE
1.9255564E7,1.8034085881199025E7,0.17654490758495056,0.016033659196951638,0.03156127565621055,1.2582656711729353E7,16457.0,16023.98979655192,0.27483924635204016,0.008614457831325301,0.017081765513946127,10865.244350886089,1.9255564E7,1.8034085881199025E7,0.17654490758495056,0.016033659196951638,0.03156127565621055,1.2582656711729353E7,1.9255564E7,1.8034085881199025E7,0.17654490758495056,0.016033659196951638,0.03156127565621055,1.2582656711729353E7,FALSE
5.52262029E8,5.514819915681902E8,0.6297927469879736,0.0022485007852363617,0.004486912743645349,3.7981438864880544E8,423765.0,418756.7265764217,0.8626928888361713,0.0013079751131221719,0.0026125330979699913,291561.9597589486,5.52262029E8,5.514819915681902E8,0.6297927469879736,0.0022485007852363617,0.004486912743645349,3.7981438864880544E8,5.52262029E8,5.514819915681902E8,0.6297927469879736,0.0022485007852363617,0.004486912743645349,3.7981438864880544E8,FALSE
1.15056981E8,6.979205575634632E7,0.03419821116726246,0.0023071364043997207,0.004603651556699808,7.861261776962833E7,66569.0,48691.50655915259,0.552690475670651,0.002382807816808536,0.004754287081196645,45450.12742504222,1.15056981E8,6.979205575634632E7,0.03419821116726246,0.0023071364043997207,0.004603651556699808,7.861261776962833E7,1.15056981E8,6.979205575634632E7,0.03419821116726246,0.0023071364043997207,0.004603651556699808,7.861261776962833E7,FALSE
4823263.0,3205472.9326951117,0.009774904978908722,0.00983317738149542,0.01947485505871954,3200830.75073259,16926.0,16734.351675520626,0.5886077680664074,0.0047627447521608746,0.009480337078651686,11351.283402500563,4823263.0,3205472.9326951117,0.009774904978908722,0.00983317738149542,0.01947485505871954,3200830.75073259,4823263.0,3205472.9326951117,0.009774904978908722,0.00983317738149542,0.01947485505871954,3200830.75073259,FALSE
1746138.0,1183193.383150024,0.03909190457264605,0.008965148524292057,0.017770977595022865,1165367.6049864206,16596.0,16466.30535366085,0.588518819268457,0.004439112177564487,0.008838987099856666,11135.62898355738,1746138.0,1183193.383150024,0.03909190457264605,0.008965148524292057,0.017770977595022865,1165367.6049864206,1746138.0,1183193.383150024,0.03909190457264605,0.008965148524292057,0.017770977595022865,1165367.6049864206,FALSE
8.9481635E7,6.440000464206748E7,0.004121366766143519,9.774567000916665E-4,0.0019530044229248366,6.188800412372432E7,4738.0,2941.719225215078,0.9527328333593805,0.22315133628463682,0.3648793565683646,2099.795105884265,8.9481635E7,6.440000464206748E7,0.004121366766143519,9.774567000916665E-4,0.0019530044229248366,6.188800412372432E7,8.9481635E7,6.440000464206748E7,0.004121366766143519,9.774567000916665E-4,0.0019530044229248366,6.188800412372432E7,FALSE
1199282.0,981310.2857282195,0.6990672499832471,0.08932674623628806,0.16400358578345603,596414.3009974961,1549.0,1054.325850958801,0.11115750643718464,0.05143906919779547,0.0978450786255096,910.1889409996948,1199282.0,981310.2857282195,0.6990672499832471,0.08932674623628806,0.16400358578345603,596414.3009974961,1199282.0,981310.2857282195,0.6990672499832471,0.08932674623628806,0.16400358578345603,596414.3009974961,FALSE
1090079.0,1085957.0292921355,0.18916190076993847,0.0022982088432074244,0.004585878380167674,751896.1262471443,824.0,824.0,0.0,0.0,0.0,571.1532767813949,1090079.0,1085957.0292921355,0.18916190076993847,0.0022982088432074244,0.004585878380167674,751896.1262471443,1090079.0,1085957.0292921355,0.18916190076993847,0.0022982088432074244,0.004585878380167674,751896.1262471443,FALSE
3.67728185E8,3.0319735732047373E8,0.007917370597893842,0.0014656258635696346,0.0029269618960826877,2.53390322675335E8,1.0359237E7,7339779.27980188,0.35594006734104405,2.9924894307203945E-6,5.984960951508398E-6,7180260.0948504545,3.67728185E8,3.0319735732047373E8,0.007917370597893842,0.0014656258635696346,0.0029269618960826877,2.53390322675335E8,3.67728185E8,3.0319735732047373E8,0.007917370597893842,0.0014656258635696346,0.0029269618960826877,2.53390322675335E8,FALSE
3122566.0,1961737.3459314068,0.0744468995283731,0.0252042969397525,0.049169315842681575,1942882.1334605264,189763.0,186423.22328240116,0.9998749866099788,0.01945454921251705,0.03816658472424262,118182.78867699753,3122566.0,1961737.3459314068,0.0744468995283731,0.0252042969397525,0.049169315842681575,1942882.1334605264,3122566.0,1961737.3459314068,0.0744468995283731,0.0252042969397525,0.049169315842681575,1942882.1334605264,FALSE
